place,lat,lon,population,foreign,native,hh_income,pct_english,pct_asian_lang,pct_spanish,pct_euro,pct_asian,pct_white,pct_black,pct_other,pct_hispanic,pct_full_time,pct_no_work,pct_part_time,pct_urban,less_than_hs,less_bachelors,doctorate
NipomoCDP_CA,35.03,-120.49,12626.0,0.1237,0.8763,49852.0,0.7457,0.0062,0.2278,0.0203,0.0144,0.7589,0.006,0.0,0.3455,0.8175,0.1388,0.0751,0.0,0.1739,0.5231,0.0039
Nitrocity_WV,38.4153,-81.8312,6824.0,0.0019,0.9981,32389.0,0.9736,0.0,0.0171,0.0094,0.0025,0.9664,0.0163,0.0,0.0054,0.8262,0.1375,0.0592,0.0,missing,missing,missing
Noblecity_OK,35.1412,-97.3888,5260.0,0.0099,0.9901,35250.0,0.9195,0.0096,0.042,0.0152,0.0025,0.903,0.0019,0.0137,0.0274,0.8757,0.0809,0.0605,0.0,missing,missing,missing
Noblevillage_LA,31.6902,-93.6821,259.0,0.0,1.0,38594.0,0.9579,0.0,0.0421,0.0,0.0,0.6178,0.0,0.0,0.0618,0.9091,0.0535,0.0535,0.0,0.2568,0.6351,0.0
NokesvilleCDP_VA,38.6983,-77.5737,1236.0,0.0068,0.9932,missing,0.9233,0.0,0.0767,0.0,0.0049,0.9409,0.0372,0.0,0.017,0.8323,0.0978,0.1065,0.0,missing,missing,missing
NokomisCDP_FL,27.1237,-82.439,3334.0,0.0272,0.9728,34699.0,0.9533,0.0044,0.0095,0.0328,0.003,0.9769,0.006,0.0,0.0186,0.7668,0.1683,0.084,0.0,missing,missing,missing
Nolanvillecity_TX,31.079,-97.6083,2150.0,0.0662,0.9338,36140.0,0.7809,0.0064,0.1541,0.0548,0.0116,0.7874,0.0777,0.0038,0.174,0.8825,0.0966,0.0587,0.0,0.1537,0.6264,0.0
Noondaycity_TX,32.2452,-95.3926,515.0,0.0263,0.9737,51625.0,0.8702,0.0096,0.0817,0.0385,0.0039,0.932,0.0602,0.0,0.035,0.8607,0.1095,0.0448,0.0,0.1205,0.5151,0.0
NorbourneEstatesci_KY,38.247,-85.6471,461.0,0.0102,0.9898,109028.0,0.9636,0.0,0.0121,0.0242,0.0022,0.9848,0.0,0.0,0.0065,0.9169,0.04,0.0615,0.0,missing,missing,missing
NorcoCDP_LA,30.0038,-90.4108,3579.0,0.0097,0.9903,37270.0,0.9193,0.0,0.0363,0.0444,0.0028,0.7868,0.1922,0.0,0.0201,0.7782,0.1725,0.0798,0.0,missing,missing,missing
Norlinatown_NC,36.4447,-78.1941,1107.0,0.0165,0.9835,25300.0,0.9268,0.0063,0.0586,0.0084,0.0,0.5736,0.4146,0.0,0.0136,0.7869,0.159,0.0722,0.0,0.2578,0.5182,0.0
Normancity_OK,35.2216,-97.4182,95694.0,0.0604,0.9396,36713.0,0.8792,0.0322,0.048,0.0309,0.0349,0.8236,0.0426,0.0097,0.0389,0.8068,0.0972,0.1345,0.0,0.0716,0.4512,0.035
NormannaCDP_TX,28.5288,-97.7837,121.0,0.0,1.0,missing,0.6,0.0,0.4,0.0,0.0,0.8347,0.0413,0.0,0.4298,0.7263,0.2737,0.0316,0.0,missing,missing,missing
Normantown_NC,35.1703,-79.7223,72.0,0.1067,0.8933,missing,0.8276,0.0,0.1724,0.0,0.1111,0.7222,0.1528,0.0,0.0,0.7879,0.1667,0.0758,0.0,missing,missing,missing
NorthAdamscity_MA,42.6939,-73.1151,14681.0,0.0226,0.9774,27601.0,0.9269,0.0031,0.0223,0.0448,0.008,0.9499,0.0167,0.0028,0.0203,0.8009,0.134,0.1034,0.0,0.2286,0.5431,0.0011
NorthAdamsvillage_MI,41.9719,-84.5242,514.0,0.0094,0.9906,missing,0.9493,0.0,0.023,0.0276,0.0,0.9922,0.0,0.0,0.0195,0.7991,0.1537,0.0638,0.0,missing,missing,missing
NorthAmityvilleCDP_NY,40.7001,-73.4128,16572.0,0.1804,0.8196,45084.0,0.7935,0.0052,0.1196,0.068,0.0104,0.1865,0.6871,0.0137,0.1353,0.83,0.1404,0.0532,0.0,missing,missing,missing
NorthAtlantaCDP_GA,33.8627,-84.3335,38579.0,0.3489,0.6511,52333.0,0.6789,0.0279,0.1777,0.0676,0.0488,0.6152,0.1756,0.0479,0.2741,0.8911,0.0706,0.0618,0.0,0.1727,0.3159,0.017
NorthAuburnCDP_CA,38.9339,-121.0838,11847.0,0.0755,0.9245,37493.0,0.8896,0.0248,0.0623,0.021,0.0179,0.8974,0.0071,0.0023,0.0921,0.81,0.1403,0.0859,0.0,missing,missing,missing
NorthBarringtonvil_IL,42.2092,-88.1303,2918.0,0.0688,0.9312,missing,0.8667,0.019,0.024,0.0902,0.0161,0.965,0.0048,0.0,0.0243,0.8682,0.0827,0.0671,0.0,missing,missing,missing
NorthBendcity_OR,43.4008,-124.2358,9544.0,0.0281,0.9719,33333.0,0.9075,0.0082,0.042,0.037,0.0131,0.9249,0.0038,0.0052,0.0371,0.8103,0.1448,0.0619,0.0,0.1005,0.6117,0.0053
NorthCapeMayCDP_NJ,38.9797,-74.9516,3618.0,0.0387,0.9613,37071.0,0.9656,0.0139,0.006,0.0146,0.0047,0.9442,0.0279,0.0,0.0216,0.8263,0.1306,0.0778,0.0,0.1908,0.5626,0.0015
NorthCarrolltontow_MS,33.5182,-89.9199,499.0,0.0,1.0,19659.0,0.9372,0.0,0.0628,0.0,0.0,0.5651,0.4289,0.0,0.008,0.824,0.1443,0.0513,0.0,missing,missing,missing
NorthCorbinCDP_KY,36.9604,-84.0939,1662.0,0.0094,0.9906,25756.0,0.9182,0.0208,0.0491,0.0119,0.0,0.9741,0.0006,0.0,0.0006,0.7945,0.1511,0.0904,0.0,missing,missing,missing
NorthEastborough_PA,42.2134,-79.8337,4601.0,0.0078,0.9922,36431.0,0.927,0.0,0.033,0.0371,0.0009,0.9765,0.008,0.0029,0.0187,0.8458,0.103,0.0873,0.0,0.1466,0.5513,0.0
NorthEnglishcity_IA,41.5152,-92.0783,991.0,0.002,0.998,32639.0,0.9517,0.0025,0.0254,0.0204,0.001,0.9899,0.001,0.0,0.0101,0.8236,0.1459,0.0457,0.0,missing,missing,missing
NorthHaledonboroug_NJ,40.9616,-74.1839,7920.0,0.1341,0.8659,74700.0,0.7578,0.0069,0.0481,0.1541,0.01,0.9503,0.0144,0.0332,0.0389,0.8323,0.1114,0.0752,0.0,missing,missing,missing
NorthHillstown_WV,39.3107,-81.5085,880.0,0.068,0.932,missing,0.8933,0.03,0.04,0.03,0.0511,0.9261,0.0057,0.0067,0.0159,0.828,0.0852,0.105,0.0,missing,missing,missing
NorthJohnstown_AL,33.3669,-87.1015,142.0,0.0,1.0,missing,0.6176,0.0,0.3824,0.0,0.0,0.4014,0.5915,0.0,0.0,0.7364,0.1636,0.1,0.0,missing,missing,missing
NorthLibertycity_IA,41.743,-91.6078,5367.0,0.0188,0.9812,42500.0,0.9042,0.0098,0.043,0.043,0.0082,0.9538,0.0153,0.0,0.0238,0.8789,0.0465,0.091,0.0,missing,missing,missing
NorthLibertytown_IN,41.533,-86.4304,1402.0,0.0079,0.9921,34850.0,0.97,0.0,0.0019,0.0281,0.0,0.9765,0.0043,0.0,0.0071,0.8434,0.1187,0.0594,0.0,missing,missing,missing
NorthMyrtleBeachc_SC,33.8222,-78.681,10974.0,0.0453,0.9547,38787.0,0.9252,0.0049,0.037,0.0328,0.0064,0.945,0.0231,0.0,0.0236,0.8026,0.1446,0.0777,0.0,missing,missing,missing
NorthPalmBeachvil_FL,26.8182,-80.0637,12064.0,0.0868,0.9132,53163.0,0.8853,0.0087,0.0393,0.064,0.0122,0.9622,0.0093,0.0027,0.0353,0.797,0.1508,0.0711,0.0,missing,missing,missing
NorthPortcity_FL,27.066,-82.172,22797.0,0.1211,0.8789,36560.0,0.8409,0.0009,0.0399,0.105,0.005,0.9267,0.0418,0.0133,0.0324,0.7981,0.1626,0.0651,0.0,missing,missing,missing
NorthRichlandHills_TX,32.8557,-97.2182,55635.0,0.0619,0.9381,56150.0,0.8497,0.0152,0.0995,0.0306,0.0265,0.8848,0.027,0.0049,0.0948,0.8905,0.0656,0.0762,0.0,0.0726,0.563,0.0046
NorthRoyaltoncity_OH,41.3223,-81.7464,28648.0,0.068,0.932,57398.0,0.8508,0.0101,0.014,0.1138,0.0199,0.9618,0.0071,0.0113,0.0095,0.8708,0.0807,0.0682,0.0,0.0888,0.5139,0.0051
NorthSeaCDP_NY,40.9405,-72.403,4493.0,0.1104,0.8896,missing,0.843,0.0073,0.0614,0.0882,0.0096,0.947,0.014,0.0,0.053,0.8561,0.1093,0.0619,0.0,missing,missing,missing
NorthStarvillage_OH,40.3221,-84.5683,209.0,0.0,1.0,missing,0.96,0.0,0.0,0.04,0.0048,0.9952,0.0,0.0,0.0,0.8377,0.1364,0.039,0.0,missing,missing,missing
NorthVandergrift-Pl_PA,40.6087,-79.5666,1355.0,0.0066,0.9934,25125.0,0.9753,0.0,0.0088,0.0159,0.0,0.9387,0.0332,0.0,0.0118,0.7851,0.1808,0.0457,0.0,missing,missing,missing
NorthWeekiWacheeC_FL,28.5432,-82.5599,4253.0,0.0384,0.9616,missing,0.8864,0.0,0.0338,0.0751,0.0054,0.9661,0.0099,0.0048,0.047,0.6848,0.2659,0.0635,0.0,missing,missing,missing
NorthWilkesborotow_NC,36.1709,-81.142,4116.0,0.0906,0.9094,22813.0,0.8805,0.01,0.1064,0.0031,0.0073,0.7847,0.139,0.0,0.1127,0.7968,0.1471,0.0717,0.0,0.3319,0.4023,0.0
NorthWoodbridgeCDP_CA,38.1604,-121.309,1320.0,0.0056,0.9944,missing,0.8816,0.0,0.0507,0.0677,0.0311,0.9205,0.0008,0.0,0.0674,0.8366,0.1288,0.1047,0.0,missing,missing,missing
NorthYelmCDP_WA,46.9589,-122.5968,2793.0,0.0504,0.9496,36833.0,0.8951,0.0194,0.0359,0.0495,0.0147,0.8951,0.0097,0.0,0.0401,0.8223,0.1297,0.0945,0.0,missing,missing,missing
Northborocity_IA,40.6077,-95.2915,60.0,0.0308,0.9692,missing,1.0,0.0,0.0,0.0,0.0,0.9833,0.0,0.0,0.0,0.82,0.12,0.12,0.0,missing,missing,missing
Northbrookvillage_IL,42.1292,-87.8407,33435.0,0.1523,0.8477,95665.0,0.7744,0.0682,0.0164,0.1287,0.0885,0.8922,0.0057,0.0123,0.0184,0.8528,0.097,0.075,0.0,0.0324,0.2982,0.0181
NortheastIthacaCDP_NY,42.4699,-76.4642,2655.0,0.2574,0.7426,missing,0.7265,0.1242,0.0359,0.0902,0.1563,0.7465,0.0603,0.0233,0.0399,0.8187,0.1112,0.0877,0.0,missing,missing,missing
NorthernCambriabor_PA,40.6558,-78.7795,4199.0,0.0031,0.9969,24655.0,0.9381,0.0,0.0153,0.0466,0.0024,0.9931,0.0007,0.0,0.0031,0.7966,0.1596,0.0673,0.0,0.1937,0.6304,0.0014
NorthlakesCDP_NC,35.7727,-81.3673,1390.0,0.0259,0.9741,missing,0.8952,0.0306,0.048,0.0262,0.0022,0.9827,0.005,0.0,0.005,0.8542,0.1077,0.099,0.0,0.0397,0.4471,0.0
NorthridgeCDP_OH,39.9922,-83.7733,6853.0,0.0043,0.9957,50100.0,0.9565,0.0029,0.0162,0.0244,0.0035,0.9778,0.0121,0.0,0.0048,0.8437,0.1124,0.0629,0.0,missing,missing,missing
NorthwayJunctionCD_AK,63.0064,-141.778,72.0,0.0,1.0,missing,0.8,0.0,0.1,0.0,0.0,0.4167,0.0,0.1,0.0417,0.92,0.08,0.12,0.0,missing,missing,missing
Northwoodscity_MO,38.7033,-90.2823,4643.0,0.0,1.0,37938.0,0.9445,0.0033,0.0139,0.0383,0.0013,0.0625,0.9266,0.0,0.0022,0.819,0.1374,0.086,0.0,missing,missing,missing
Norwichcity_NY,42.5319,-75.5216,7355.0,0.0321,0.9679,28485.0,0.9357,0.0074,0.0151,0.0418,0.0069,0.9648,0.0139,0.0,0.0068,0.831,0.1325,0.0617,0.0,missing,missing,missing
NorwoodCourttown_MO,38.7122,-90.2893,1061.0,0.009,0.991,28375.0,0.9483,0.0,0.0417,0.0033,0.0038,0.0547,0.9274,0.0067,0.0047,0.8601,0.1158,0.0264,0.0,missing,missing,missing
Notuscity_ID,43.7261,-116.8019,458.0,0.0392,0.9608,missing,0.8421,0.015,0.1203,0.0226,0.0066,0.869,0.0,0.0,0.2205,0.7862,0.1612,0.102,0.0,missing,missing,missing
NoyackCDP_NY,40.9912,-72.3344,2696.0,0.0953,0.9047,missing,0.8324,0.0116,0.0851,0.071,0.0085,0.9581,0.0096,0.0,0.046,0.8271,0.1367,0.0647,0.0,missing,missing,missing
Nundatown_SD,44.1616,-97.0168,47.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7778,0.1778,0.0444,0.0,missing,missing,missing
NurilloCDP_TX,26.2671,-98.1317,5056.0,0.3197,0.6803,24645.0,0.0267,0.0,0.9733,0.0,0.0,0.7595,0.0034,0.0,0.967,0.8405,0.1125,0.0749,0.0,0.5024,0.346,0.0
O'Donnellcity_TX,32.9653,-101.829,1011.0,0.0695,0.9305,26103.0,0.4113,0.0085,0.5803,0.0,0.001,0.64,0.0109,0.0,0.6528,0.8331,0.1384,0.0583,0.0,missing,missing,missing
OakCitytown_UT,39.3761,-112.338,650.0,0.0046,0.9954,missing,0.92,0.0114,0.0229,0.0457,0.0,0.9692,0.0,0.0,0.0154,0.7751,0.1627,0.0813,0.0,missing,missing,missing
OakGrovetown_OK,36.2083,-96.3381,18.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.7222,0.0,0.0,0.3333,0.8462,0.1538,0.0,0.0,missing,missing,missing
OakGrovetown_TX,32.5401,-96.3173,710.0,0.0319,0.9681,missing,0.8922,0.0223,0.0669,0.0186,0.0141,0.962,0.0085,0.0,0.0338,0.8594,0.0868,0.0868,0.0,missing,missing,missing
OakHillcity_KS,39.2465,-97.3424,35.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7778,0.1481,0.1111,0.0,missing,missing,missing
OakHillcity_TN,36.0828,-86.7868,4493.0,0.0153,0.9847,90174.0,0.9399,0.0187,0.0138,0.0237,0.0165,0.9626,0.0098,0.0039,0.0076,0.8538,0.0922,0.0674,0.0,missing,missing,missing
OakLevelCDP_VA,36.7974,-79.9396,885.0,0.007,0.993,31607.0,0.9647,0.0,0.0353,0.0,0.0,0.9254,0.0712,0.0,0.0034,0.7139,0.1973,0.1036,0.0,0.3981,0.484,0.0
OakPointcity_TX,33.1824,-96.9952,1747.0,0.032,0.968,79180.0,0.9146,0.0,0.064,0.0213,0.0023,0.9353,0.0103,0.0,0.0727,0.8944,0.0651,0.069,0.0,missing,missing,missing
OakRidgecity_TN,35.9882,-84.2863,27387.0,0.0451,0.9549,41950.0,0.9209,0.0137,0.0387,0.025,0.021,0.8696,0.0818,0.0017,0.0193,0.8181,0.1343,0.0813,0.0,0.0903,0.4503,0.0519
OakRidgetown_NC,36.1669,-79.9826,3988.0,0.0313,0.9687,74609.0,0.9462,0.0187,0.0086,0.0266,0.0073,0.9348,0.0421,0.0,0.013,0.8702,0.0883,0.0678,0.0,missing,missing,missing
OakbrookCDP_KY,39.001,-84.6831,7726.0,0.035,0.965,62023.0,0.9315,0.0339,0.0164,0.0182,0.021,0.9481,0.0184,0.0,0.0106,0.9019,0.0605,0.0743,0.0,missing,missing,missing
OakdaleCDP_NY,40.7399,-73.1397,8075.0,0.0402,0.9598,68793.0,0.8954,0.001,0.0253,0.073,0.0067,0.9688,0.0146,0.0053,0.0301,0.8667,0.1075,0.0628,0.0,missing,missing,missing
Oakdalevillage_WI,43.959,-90.3788,297.0,0.0,1.0,35500.0,0.9694,0.0,0.0306,0.0,0.0,0.9865,0.0,0.0,0.0034,0.78,0.19,0.07,0.0,missing,missing,missing
Oakescity_ND,46.1372,-98.0897,1979.0,0.0149,0.9851,30263.0,0.9128,0.0024,0.0278,0.0545,0.0101,0.9727,0.0,0.0024,0.0258,0.858,0.1052,0.0657,0.0,0.1888,0.5891,0.0
Oakfieldvillage_WI,43.6842,-88.5486,1012.0,0.0069,0.9931,missing,0.929,0.0,0.0492,0.0164,0.003,0.9842,0.001,0.0055,0.0287,0.8708,0.0746,0.0746,0.0,0.0868,0.6744,0.0
Oaklandcity_CA,37.7952,-122.2281,399484.0,0.2656,0.7344,40055.0,0.6714,0.1215,0.151,0.0399,0.1523,0.3129,0.3566,0.0162,0.2189,0.8066,0.1403,0.0828,0.0,0.206,0.3753,0.0164
Oaklandcity_MO,38.5759,-90.3845,1540.0,0.0228,0.9772,65000.0,0.9507,0.0022,0.0224,0.0247,0.0052,0.9734,0.0169,0.0,0.0065,0.8386,0.1209,0.0551,0.0,missing,missing,missing
Oaklandtown_MD,39.4105,-79.4044,1930.0,0.0066,0.9934,26728.0,0.9664,0.0065,0.0129,0.0142,0.0057,0.9813,0.0073,0.0,0.0078,0.7746,0.1675,0.0757,0.0,missing,missing,missing
Oaklawn-SunviewCDP_KS,37.6085,-97.296,3135.0,0.1653,0.8347,34292.0,0.7582,0.1449,0.0864,0.0048,0.1547,0.6271,0.0893,0.0058,0.1136,0.8486,0.0975,0.1084,0.0,missing,missing,missing
OakleyCDP_WY,41.7533,-110.5279,18.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.9444,0.0,0.0,0.0556,0.7778,0.1111,0.1111,0.0,missing,missing,missing
Oakleycity_CA,37.9935,-121.7183,25619.0,0.0965,0.9035,65589.0,0.767,0.0329,0.1666,0.0324,0.0286,0.755,0.0342,0.001,0.2498,0.8792,0.0832,0.0655,0.0,0.1109,0.6278,0.0031
Oaklynborough_NJ,39.9021,-75.0804,4188.0,0.0154,0.9846,44364.0,0.9269,0.0062,0.0343,0.0298,0.0096,0.9592,0.0115,0.0028,0.0232,0.8249,0.1287,0.0707,0.0,missing,missing,missing
OakportCDP_MN,46.9354,-96.7665,1334.0,0.0082,0.9918,missing,0.9361,0.0,0.0183,0.0411,0.0007,0.985,0.0015,0.0046,0.009,0.8875,0.0716,0.0654,0.0,missing,missing,missing
Oakvaletown_WV,37.3322,-80.9688,142.0,0.0,1.0,22500.0,0.9667,0.0,0.0,0.0333,0.0,0.9789,0.0141,0.0,0.0,0.8246,0.1579,0.0351,0.0,0.48,0.48,0.0
OakwoodParkvillage_MO,39.2036,-94.5732,183.0,0.0242,0.9758,missing,0.9438,0.0,0.0225,0.0337,0.0,0.9945,0.0,0.0,0.0219,0.7959,0.1769,0.0272,0.0,missing,missing,missing
Oakwoodvillage_IL,40.1121,-87.7764,1502.0,0.004,0.996,41477.0,0.9604,0.0048,0.0206,0.0143,0.0007,0.9933,0.0013,0.0,0.0053,0.869,0.0938,0.0769,0.0,0.1103,0.6599,0.0
Oakwoodvillage_MO,39.199,-94.5719,197.0,0.0052,0.9948,missing,0.8904,0.0411,0.0,0.0685,0.0152,0.9746,0.0,0.0,0.0305,0.8313,0.1375,0.0313,0.0,missing,missing,missing
Oberlincity_KS,39.8212,-100.5284,1994.0,0.018,0.982,missing,0.9483,0.0069,0.023,0.0218,0.002,0.9779,0.0025,0.0,0.0115,0.8327,0.1261,0.0705,0.0,missing,missing,missing
Obertvillage_NE,42.689,-97.0273,49.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8182,0.1818,0.0,0.0,missing,missing,missing
OceanCityCDP_FL,30.4398,-86.6071,5594.0,0.0521,0.9479,35759.0,0.897,0.0448,0.0287,0.0198,0.0324,0.8398,0.0701,0.0097,0.0431,0.8541,0.1021,0.0714,0.0,0.0692,0.5776,0.0
Ochlockneetown_GA,30.9754,-84.0554,605.0,0.0136,0.9864,23750.0,0.9095,0.0,0.0388,0.0517,0.0099,0.6595,0.3207,0.0,0.0,0.7899,0.1744,0.0798,0.0,missing,missing,missing
Odemcity_TX,27.9478,-97.5842,2499.0,0.0316,0.9684,31090.0,0.3178,0.0,0.6719,0.0104,0.0008,0.7359,0.002,0.0,0.7791,0.834,0.122,0.0734,0.0,0.3617,0.51,0.0
Odessatown_DE,39.4556,-75.6583,286.0,0.0261,0.9739,missing,0.9038,0.0128,0.0256,0.0385,0.0,0.9406,0.0524,0.0192,0.0105,0.8729,0.0997,0.0515,0.0,missing,missing,missing
Odincity_MN,43.8666,-94.742,125.0,0.0,1.0,missing,0.9524,0.0,0.0,0.0476,0.0,1.0,0.0,0.0,0.0,0.8585,0.0849,0.0566,0.0,missing,missing,missing
Offerlecity_KS,37.8911,-99.5596,220.0,0.0142,0.9858,missing,0.9067,0.0133,0.0,0.08,0.0,0.9909,0.0,0.0,0.0227,0.8516,0.0903,0.0839,0.0,missing,missing,missing
Ogemacity_MN,47.1038,-95.9267,143.0,0.012,0.988,missing,0.9351,0.0,0.0,0.0,0.0,0.6014,0.0,0.0649,0.014,0.8333,0.1439,0.0455,0.0,missing,missing,missing
Ohiowavillage_NE,40.4141,-97.4522,142.0,0.0647,0.9353,missing,0.8095,0.0,0.1429,0.0476,0.0,0.9437,0.007,0.0,0.0704,0.7699,0.1858,0.0442,0.0,missing,missing,missing
OilCitytown_LA,32.7422,-93.9744,1219.0,0.005,0.995,19375.0,0.956,0.0,0.0308,0.0132,0.0,0.5513,0.4405,0.0,0.0172,0.8177,0.1525,0.0722,0.0,missing,missing,missing
OjoAmarilloCDP_NM,36.6932,-108.3693,829.0,0.0064,0.9936,missing,0.1509,0.0,0.0,0.0,0.0,0.0157,0.0012,0.8491,0.0133,0.8383,0.1662,0.1454,0.0,missing,missing,missing
Okanogancity_WA,48.3667,-119.5811,2484.0,0.0536,0.9464,26994.0,0.9202,0.0,0.068,0.0097,0.004,0.806,0.0036,0.0022,0.101,0.8107,0.1494,0.0692,0.0,0.2128,0.4766,0.0013
Okawvillevillage_IL,38.4326,-89.5484,1355.0,0.0131,0.9869,37448.0,0.9584,0.0052,0.0225,0.0139,0.0015,0.9823,0.0037,0.0,0.0037,0.8557,0.0975,0.0637,0.0,0.173,0.5427,0.0
Okaytown_OK,35.8527,-95.3158,597.0,0.0081,0.9919,20385.0,0.9037,0.0,0.0459,0.0138,0.0017,0.6415,0.0436,0.0367,0.0369,0.7921,0.1547,0.0739,0.0,missing,missing,missing
Okmulgeecity_OK,35.6246,-95.9633,13022.0,0.0041,0.9959,24344.0,0.9297,0.0,0.0236,0.0126,0.0029,0.5885,0.2129,0.0341,0.0183,0.7844,0.1693,0.0755,0.0,0.1895,0.5447,0.0091
Olartown_SC,33.1803,-81.1842,237.0,0.0045,0.9955,31250.0,0.9327,0.0,0.0577,0.0096,0.0042,0.5274,0.4641,0.0,0.0042,0.7178,0.2327,0.0594,0.0,missing,missing,missing
Olathetown_CO,38.6065,-107.9811,1573.0,0.2193,0.7807,26286.0,0.7075,0.0038,0.2566,0.0208,0.0032,0.7444,0.0006,0.0113,0.3522,0.8326,0.1221,0.0828,0.0,missing,missing,missing
OldBethpageCDP_NY,40.7618,-73.4545,5400.0,0.0854,0.9146,missing,0.8031,0.0115,0.0197,0.1433,0.0294,0.9457,0.0119,0.0224,0.0193,0.8258,0.1337,0.0557,0.0,missing,missing,missing
OldFieldvillage_NY,40.9624,-73.1303,947.0,0.098,0.902,missing,0.8197,0.0408,0.034,0.102,0.0359,0.9461,0.0074,0.0034,0.0232,0.8615,0.086,0.0787,0.0,missing,missing,missing
OldHarborcity_AK,57.1973,-153.3078,237.0,0.0164,0.9836,missing,0.9429,0.0,0.0,0.0286,0.0,0.1308,0.0,0.0286,0.0,0.7353,0.2059,0.1471,0.0,missing,missing,missing
OldMonroecity_MO,38.932,-90.748,250.0,0.0,1.0,missing,0.93,0.01,0.02,0.04,0.0,0.984,0.0,0.0,0.028,0.8272,0.1152,0.0681,0.0,missing,missing,missing
OldRiver-Winfreeci_TX,29.8773,-94.8216,1364.0,0.0057,0.9943,missing,0.9023,0.0,0.0707,0.027,0.0007,0.926,0.0425,0.0,0.0528,0.8509,0.1137,0.0876,0.0,missing,missing,missing
Oldenburgtown_IN,39.3395,-85.2046,647.0,0.0,1.0,missing,0.9652,0.0,0.0249,0.01,0.0046,0.9892,0.0,0.0,0.0015,0.8928,0.0573,0.0536,0.0,missing,missing,missing
OliverCDP_PA,39.9144,-79.7171,2925.0,0.006,0.994,23333.0,0.9316,0.0,0.0047,0.0638,0.0048,0.9145,0.0691,0.0,0.0051,0.831,0.1433,0.0434,0.0,0.2311,0.6132,0.0038
Olivetcity_MI,42.4432,-84.9222,1758.0,0.041,0.959,34474.0,0.9124,0.0128,0.0342,0.0278,0.0165,0.843,0.0961,0.0128,0.021,0.8639,0.0437,0.1516,0.0,0.0587,0.626,0.0155
Olivettown_SD,43.2417,-97.6751,70.0,0.0,1.0,missing,0.9,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.8644,0.0339,0.1356,0.0,missing,missing,missing
OlmitoCDP_TX,26.0197,-97.5347,1198.0,0.3665,0.6335,13333.0,0.0173,0.0,0.9827,0.0,0.0,0.9825,0.0,0.0,0.9649,0.7134,0.2201,0.1064,0.0,missing,missing,missing
Olneycity_IL,38.7305,-88.0819,8631.0,0.0091,0.9909,28084.0,0.9483,0.0045,0.0389,0.0061,0.0064,0.9767,0.0048,0.0021,0.0096,0.8117,0.1319,0.0863,0.0,0.1568,0.5559,0.0
OlympiaHeightsCDP_FL,25.7264,-80.3451,13452.0,0.587,0.413,50720.0,0.2103,0.0081,0.7675,0.0126,0.0091,0.935,0.0083,0.0014,0.7633,0.8347,0.1256,0.0662,0.0,0.2317,0.4172,0.0072
Omahatown_AR,36.4524,-93.1902,165.0,0.0,1.0,missing,1.0,0.0,0.0,0.0,0.0,0.9576,0.0061,0.0,0.0,0.7333,0.163,0.1259,0.0,0.1682,0.7103,0.0
Omegacity_GA,31.3397,-83.595,1340.0,0.1675,0.8325,26765.0,0.7642,0.0087,0.214,0.0066,0.0022,0.5687,0.1612,0.0066,0.35,0.8372,0.1326,0.0668,0.0,0.4838,0.403,0.0
Omercity_MI,44.0479,-83.8548,337.0,0.0,1.0,missing,0.9371,0.0,0.021,0.042,0.0,0.9585,0.0,0.0,0.0178,0.8051,0.1618,0.0515,0.0,missing,missing,missing
Onargavillage_IL,40.7154,-88.0069,1438.0,0.1968,0.8032,35852.0,0.7131,0.0064,0.2591,0.0214,0.0021,0.7121,0.0223,0.0,0.3526,0.8333,0.106,0.0867,0.0,0.3259,0.5605,0.0
Onawacity_IA,42.0275,-96.0965,3091.0,0.0061,0.9939,34796.0,0.9842,0.0,0.0158,0.0,0.0019,0.9786,0.0003,0.0,0.0107,0.8453,0.1067,0.0793,0.0,missing,missing,missing
OneidaCastlevillag_NY,43.0783,-75.6334,627.0,0.0377,0.9623,40789.0,0.9539,0.0,0.0106,0.0355,0.0032,0.9825,0.0,0.0,0.0032,0.8159,0.1385,0.0778,0.0,missing,missing,missing
Oneidacity_IL,41.0746,-90.2247,752.0,0.0,1.0,missing,0.8951,0.0131,0.0525,0.0393,0.0066,0.9827,0.0,0.0,0.0133,0.8784,0.1027,0.0428,0.0,missing,missing,missing
Oneidacity_NY,43.085,-75.6534,10987.0,0.0177,0.9823,35365.0,0.9216,0.0038,0.0295,0.0327,0.0046,0.9629,0.008,0.0124,0.0084,0.83,0.1288,0.0618,0.0,missing,missing,missing
Oneidatown_TN,36.5005,-84.5166,3615.0,0.011,0.989,23767.0,0.9761,0.0037,0.0116,0.0074,0.0039,0.9834,0.0003,0.0012,0.003,0.8101,0.1702,0.0374,0.0,0.306,0.51,0.0043
